timestamp,flareLon,solexs,hel1os,flux10,flux100
1781354641,55,19.967,227.591,3.295218861009502e+30,1.3587134508887512e+30
1781354761,69,26.37,326.546,2.778653141595365e+33,1.6194436382832742e+33
1781355061,32,47.628,426.244,8.188777634013213e+23,3.967263494956194e+23
1781355241,50,60.532,406.842,7.489493275399987e+17,2.606932218064263e+17
1781355481,15,74.69,230.559,21201558.9773,9450233.485475
1781355961,-7,79.373,6.073,0.0297,0.002026
1781356201,-44,75.578,6.1,0.0161,0.001162
1781356321,54,73.843,5.808,0.0533,0.005178
1781356441,-51,71.71,4.021,0.0106,0.001
1781356501,-28,70.057,5.982,0.0244,0.002503
1781357221,-3,51.387,3.989,0.0225,0.001596
1781357461,-49,45.747,3.798,0.0117,0.001
1781357701,-24,41.353,3.562,0.0116,0.001054
1781357821,-55,39.185,3.141,0.0102,0.001067
1781357881,28,38.192,3.04,0.0269,0.002724
1781357941,58,37.363,3.464,0.0292,0.00201
1781358541,33,28.792,2.221,0.01,0.001
1781358841,36,25.287,1.65,0.0118,0.001034
1781359081,59,22.748,1.461,0.0136,0.001497
1781359561,-59,19.608,1.451,0.01,0.001001
1781361541,3,15.302,66.576,8278770632.4932,4011050315.204908
1781361841,35,17.082,19.733,6.7995,3.321916
1781361901,13,17.388,1.382,0.0108,0.001189
1781363401,21,7.925,1.0,0.01,0.001199
1781364061,71,6.963,1.0,0.0113,0.00128
1781364181,75,6.932,1.0,0.01,0.001437
1781364841,48,6.59,1.632,0.01,0.001416
1781364961,-11,6.607,1.0,0.01,0.001428
1781365141,-23,6.698,1.0,0.0125,0.001242
1781365321,-11,6.588,4.915,0.0776,0.036109
1781365441,19,6.602,1.0,0.0125,0.00134
1781365681,23,6.387,1.0,0.0121,0.001434
1781365801,-31,6.218,1.0,0.0111,0.001796
1781366281,-9,5.852,1.0,0.01,0.001475
1781366341,33,5.807,1.0,0.0114,0.001705
1781366581,13,5.823,9.368,19.5228,8.756381
1781366941,55,6.048,1.0,0.0117,0.001345
1781367121,37,5.848,1.0,0.01,0.001485
1781367901,58,5.638,7.307,5.3824,2.284542
1781368381,-39,5.72,1.0,0.0143,0.002086
1781369281,58,5.032,3.538,0.0788,0.032546
1781371681,58,5.092,2.733,0.0367,0.012676
1781371801,42,5.047,1.0,0.01,0.001291
1781373121,-18,7.312,25.79,8071577.3108,3699926.735
1781373361,0,8.192,1.0,0.0108,0.001486
1781373481,-31,8.013,1.0,0.0119,0.001536
1781373781,-37,6.595,1.0,0.01,0.001069
1781373901,-40,5.873,1.0,0.01,0.001626
1781374081,13,5.092,1.0,0.01,0.001368
1781376421,49,6.475,27.023,980818321.0105,431934111.761758
1781376601,68,7.065,7.948,2.6963,1.036502
1781376721,-41,7.068,1.0,0.01,0.001115
1781376901,-24,6.707,1.0,0.0109,0.00136
1781377801,-9,5.462,1.0,0.01,0.001422
1781377861,-28,5.462,1.0,0.0109,0.001817
1781386561,8,5.367,1.0,0.0104,0.001463
1781386621,53,5.363,1.0,0.01,0.001486
1781386681,74,5.383,1.0,0.0116,0.00181
1781386981,-3,5.333,3.519,0.0357,0.013854
1781390581,57,9.015,1.0,0.01,0.001046
1781391001,-24,6.49,1.0,0.0106,0.001
1781391061,-11,6.127,1.0,0.0119,0.00146
1781391181,-38,5.497,1.0,0.01,0.001811
1781396581,52,5.052,21.612,1093260516.4684,433659851.113904
1781406601,-14,5.047,4.083,0.0691,0.031073
1781407021,-27,5.138,1.0,0.01,0.001511
1781425021,46,4.228,1.494,0.01,0.002426
1781425321,47,4.198,1.0,0.01,0.001503
1781425801,25,3.543,1.0,0.0126,0.002268
1781425861,56,3.475,1.0,0.0112,0.002334
1781425981,48,3.373,1.0,0.0133,0.002673
1781426041,53,3.273,1.0,0.01,0.002546
1781426101,23,3.233,1.0,0.01,0.001866
1781426341,35,3.275,6.382,190.3184,80.037481
1781426461,61,3.453,11.909,3209301.7069,1823449.804066
1781426581,48,3.838,21.138,3211002856238.894,1472326564703.7588
1781426641,22,4.178,28.099,7735447938426969.0,4151277192195898.5
1781426881,52,16.817,394.678,1.0429470919871113e+65,4.7805330151245265e+64
1781427121,-20,27.803,226.939,1.0878935594342574e+21,4.3105889090590455e+20
1781427481,13,25.7,2.294,0.01,0.001
1781428261,38,8.983,1.0,0.0105,0.001
1781428381,-60,7.79,1.0,0.01,0.001024
1781432641,-25,5.905,26.31,1975868486.9259,953273216.237679
1781432701,75,6.268,25.632,551746659.6234,252232022.347779
1781432881,37,7.267,21.829,422512.0869,210860.187249
1781433181,-54,8.073,12.079,5.1611,2.641952
1781433661,6,12.102,56.801,56977350697.8898,24049243051.73957
1781434141,67,13.1,1.0,0.01,0.001
1781434621,-3,10.47,6.061,0.0789,0.032756
1781434741,35,10.515,9.135,0.5578,0.212946
1781434981,29,10.667,1.0,0.01,0.001
1781436421,-50,7.793,1.0,0.0138,0.001415
1781436541,16,7.172,1.0,0.0109,0.001194
1781436901,0,6.378,1.0,0.0131,0.001233
1781437021,77,6.232,2.09,0.0114,0.002801
1781437081,-22,6.168,1.2,0.0124,0.001646
1781437381,41,6.65,15.105,4286.9911,2321.779587
1781437561,-13,7.305,23.369,1005515.056,293865.158466
1781437921,-7,8.4,1.0,0.01,0.001101
1781438101,11,7.652,1.0,0.0121,0.001234
1781438581,-39,5.743,1.0,0.01,0.001348
1781438701,-22,5.765,1.0,0.01,0.001208
1781438761,-30,5.752,1.0,0.01,0.001644
1781439541,26,17.83,5.633,0.0286,0.007096
1781439841,51,18.103,7.716,0.0664,0.020677
1781439901,33,18.282,20.569,5.4316,2.614292
1781440141,44,19.355,27.65,35.7862,11.88891
1781440381,72,18.082,1.213,0.0105,0.001
1781440441,64,17.318,1.298,0.0126,0.001201
1781440801,29,10.818,1.0,0.0154,0.001589
1781441041,43,8.687,1.0,0.0143,0.001
1781441461,49,14.552,179.284,1.0004476507543837e+33,4.261419367829721e+32
1781441641,-28,20.635,174.611,3.361551089864419e+21,1.2912175878501507e+21
1781442421,56,11.363,1.0,0.0151,0.001669
1781442481,-25,10.295,1.0,0.0111,0.001135
1781443081,-56,5.598,1.0,0.0139,0.001716
1781444281,49,5.168,1.0,0.01,0.001667
1781447041,40,5.482,3.488,0.0515,0.011542
1781447341,6,6.322,18.961,223266.5168,86019.012216
1781447401,-15,6.522,19.729,243148.1085,114646.445822
1781447461,65,6.678,25.41,103340664.5286,47283200.101473
1781447821,-45,7.273,1.0,0.0138,0.001588
1781448421,74,6.082,1.0,0.0118,0.001619
1781448901,37,5.093,1.0,0.01,0.001411
1781466361,23,5.29,2.445,0.0106,0.003387
1781466421,60,5.328,4.107,0.1315,0.069414
1781466781,17,5.065,1.0,0.01,0.001086
1781466841,-19,5.045,1.0,0.0102,0.001557
1781468641,77,5.288,18.417,8121391.9309,4514100.18819
1781469181,50,5.248,1.0,0.0117,0.001426
1781487181,45,3.877,1.0,0.01,0.001867
1781487241,35,3.937,1.0,0.0113,0.001756
1781487481,53,3.963,10.648,17264.9303,8441.191841
1781487721,32,4.317,7.376,36.9345,21.45636
1781487781,61,4.332,5.155,2.0522,0.787332
1781487961,42,4.51,5.035,1.5362,0.613653
1781488261,66,7.57,65.198,1.184872539907158e+22,4.516665256902294e+21
1781488321,60,8.27,79.647,6.756862195021009e+24,2.8454711603011296e+24
1781488381,50,8.972,90.794,1.143351562696947e+26,6.336934610920284e+25
1781488441,71,9.947,76.938,2.759361725325197e+19,1.4385380297374142e+19
1781489041,41,29.39,176.626,1889712130860895.8,837011144834320.6
1781489101,-16,31.352,168.992,17714038172272.773,6455235187857.684
1781489281,76,33.063,13.607,0.1078,0.031219
1781489701,-36,20.362,1.03,0.01,0.001
1781490121,31,8.328,1.0,0.01,0.001099
1781490301,29,6.598,1.0,0.0126,0.001592
1781490421,-6,6.407,6.655,0.359,0.158537
1781490601,32,7.105,29.573,640002746.5781,228351070.833268
1781490661,21,7.487,39.566,1194331311760.149,498213699316.82556
1781490721,-40,7.792,28.686,14627317.3375,4891088.207449
1781490901,69,8.522,9.417,1.9535,0.89628
1781490961,-38,8.652,2.155,0.01,0.001814
1781491021,30,8.722,1.0,0.01,0.001282
1781491141,-25,8.627,1.0,0.011,0.001203
1781492041,9,5.91,1.0,0.01,0.001369
1781492281,13,5.673,6.692,1.376,0.727609
1781492641,-42,7.033,28.257,130000081.5296,61510788.254073
1781492941,-40,8.702,14.947,46.64,22.801656
1781493301,53,8.43,1.0,0.0102,0.001
1781493661,-16,7.225,1.547,0.01,0.001684
1781493781,-38,7.408,12.057,15.656,8.091226
1781493841,9,7.588,12.624,48.7433,17.643146
1781493961,48,7.877,19.302,17538.77,8558.680086
1781494021,54,8.057,20.612,25955.8728,13368.497578
1781494201,46,8.577,19.338,5294.2919,2519.141768
1781494561,0,8.887,1.0,0.01,0.001
1781494621,77,8.892,1.0,0.012,0.001372
1781495041,-17,8.693,1.0,0.01,0.001395
1781495101,32,8.632,1.0,0.0104,0.001038
1781495821,47,7.495,1.0,0.01,0.001164
1781496421,63,10.922,56.658,1616612985674.1272,658358595107.2867
1781496481,-38,11.707,97.085,6.555442781074796e+20,3.406272250697629e+20
1781496721,67,13.9,19.543,50.9814,22.027914
1781497261,77,12.31,1.0,0.01,0.001
1781497501,40,9.968,1.0,0.01,0.001
1781497621,47,8.853,1.0,0.01,0.001105
1781497861,37,7.447,1.0,0.01,0.001375
1781498041,33,6.832,1.0,0.0101,0.001276
1781498341,70,6.557,5.446,0.2595,0.139217
1781498521,-48,6.46,1.0,0.0104,0.001319
1781498761,-1,6.443,1.0,0.01,0.001502
1781498821,-24,6.378,1.0,0.01,0.001567
1781499001,45,6.25,2.781,0.0207,0.005042
1781499121,70,6.298,1.0,0.01,0.00123
1781499241,43,6.332,1.278,0.01,0.001593
1781499541,-22,6.497,4.916,0.0609,0.022918
1781499601,16,6.628,9.608,11.739,5.827709
1781500081,49,6.847,1.0,0.01,0.001297
1781500201,-5,6.78,2.081,0.0116,0.002839
1781500321,45,6.758,1.0,0.0102,0.001125
1781500801,0,5.865,1.0,0.01,0.001682
1781501041,-2,5.587,1.0,0.01,0.001661
1781503381,-16,5.293,10.877,204.4715,77.700455
1781503621,35,5.548,1.0,0.01,0.001525
1781503681,49,5.653,8.007,8.1494,3.924385
1781503861,32,6.163,25.848,667351489.084,333170845.112223
1781503921,-17,6.252,18.658,175442.5814,70621.904693
1781504101,64,6.98,16.215,7100.2133,2789.379778
1781504161,-19,7.308,17.532,5312.6368,1894.908227
1781504401,64,7.467,3.608,0.0259,0.007399
1781504641,38,6.742,1.0,0.01,0.001087
1781504881,-21,5.357,1.0,0.0101,0.001388
1781504941,77,5.13,1.0,0.01,0.001767
1781506681,-17,8.028,58.155,4.527851410770341e+17,1.6368394001050755e+17
1781506861,7,9.353,20.325,2352.3999,1054.261458
1781506981,73,9.252,1.0,0.01,0.001
1781507101,-35,8.81,1.0,0.01,0.001125
1781507341,37,7.565,1.0,0.01,0.001335
1781507461,-4,7.428,8.447,1.3909,0.713852
1781507641,-37,8.238,39.176,28523779651.5608,12419668716.982204
1781507701,-34,8.405,34.931,335070546.4555,141443300.679176
1781507821,-51,8.728,16.923,105.6839,48.350121
1781508241,70,8.607,10.635,5.2033,2.585929
1781508301,32,9.158,37.206,543401142.7587,204138807.505675
1781508541,-18,13.433,100.025,3.923973120037046e+18,2.0757415341184177e+18
1781508781,-58,15.923,1.128,0.0104,0.001074
1781508961,64,15.383,1.269,0.0122,0.001283
1781509741,-13,10.15,1.0,0.01,0.001
1781510161,25,9.702,3.081,0.01,0.001962
1781510941,-35,8.698,1.0,0.01,0.001197
1781511121,74,8.702,5.953,0.1336,0.046759
1781511601,-16,10.753,35.408,3263259.6774,1345917.182795
1781511901,52,12.292,17.035,29.4326,12.630681
1781512201,33,13.1,21.033,112.624,45.799753
1781512681,13,14.575,8.111,0.0892,0.02569
1781512801,-57,14.623,1.168,0.01,0.001
1781513101,-23,16.522,59.809,41908834.4662,22698314.369331
1781513341,33,22.232,118.601,6265465960660.273,2639209794760.3735
1781513461,45,25.223,101.904,3584820521.4405,1998084787.199917
1781513521,-3,26.327,80.538,2772633.5265,1087483.410479
1781514121,-28,18.985,1.577,0.0125,0.001
1781514361,-25,15.957,1.201,0.0115,0.001274
1781515021,12,11.222,1.161,0.0109,0.001001
1781515201,-44,10.482,1.071,0.0103,0.001105
1781515501,40,9.552,1.0,0.01,0.001179
1781515561,40,9.307,1.0,0.01,0.0012
1781515681,14,9.052,1.0,0.01,0.001
1781516761,31,15.862,362.964,1.9869425288194377e+63,8.778041421328309e+62
1781517481,-20,22.351,1.717,0.01,0.001
1781517601,21,19.762,1.476,0.01,0.001
1781517841,-24,15.95,1.37,0.01,0.001
1781517901,31,15.125,1.077,0.0102,0.001
1781519041,47,7.92,1.0,0.01,0.001201
1781519101,-39,7.683,1.0,0.01,0.001153
1781519701,-25,6.638,1.0,0.0101,0.001055
1781519761,56,6.582,1.0,0.01,0.00105
1781520121,1,6.773,3.467,0.0233,0.008612
1781520361,47,6.887,1.0,0.0104,0.001484
1781520541,-11,6.807,1.0,0.0112,0.001287
1781520781,-12,6.8,1.926,0.0107,0.002037
1781521141,41,6.683,1.0,0.0102,0.001141
1781521561,-5,6.233,1.0,0.0101,0.001133
1781521741,-1,6.035,1.0,0.0104,0.001592
1781521801,75,6.038,1.0,0.01,0.001437
1781522221,54,6.513,17.017,36629.2023,16666.578857
1781522701,11,7.932,30.786,158922161.0595,68378419.230691
1781523301,41,7.878,1.0,0.01,0.001345
1781523541,-55,9.928,97.634,7.954048846099931e+24,3.8792931260117463e+24
1781523601,14,10.98,129.946,1.5126380143579629e+31,7.443724529045914e+30
1781523781,61,17.825,269.471,9.327822297465949e+40,4.388136117089403e+40
1781524081,66,24.635,2.049,0.0126,0.001244
1781524441,7,16.893,1.37,0.0109,0.001
1781524801,63,12.978,1.107,0.01,0.001
1781524861,-17,12.643,1.05,0.01,0.001
1781525521,-44,11.09,2.432,0.0124,0.001764
1781526361,54,10.76,1.0,0.0105,0.001162
1781526541,43,10.152,1.0,0.0112,0.001
1781527021,33,11.068,51.712,33958778653.1077,14968026119.168556
1781527141,32,11.755,40.382,15184727.18,7332144.909821
1781527801,-23,11.013,9.366,0.2187,0.098464
1781527861,11,10.84,6.199,0.0676,0.022787
1781527981,-33,10.845,4.319,0.0124,0.003457
1781528041,48,10.912,1.0,0.011,0.001025
1781528161,50,10.593,1.0,0.01,0.00103
1781528581,-16,8.878,1.0,0.01,0.001243
1781530021,22,7.552,1.0,0.01,0.001292
1781530201,-4,7.458,1.752,0.01,0.001482
1781530261,17,7.537,3.426,0.0185,0.004815
1781530621,-19,7.493,1.738,0.01,0.001791
1781530921,-40,6.63,1.0,0.01,0.00127
1781531101,8,6.18,1.0,0.0106,0.001329
1781531161,16,5.998,1.0,0.01,0.001136
1781531881,-21,5.613,6.855,1.2535,0.570965
1781532001,-41,5.773,4.307,0.0271,0.010519
1781532181,-2,6.22,13.065,754.1583,337.92636
1781532361,-33,7.265,40.903,9061191246818.623,5300641519959.703
1781532421,14,7.675,42.01,4720460260621.848,1509479093277.7678
1781533201,48,9.49,1.0,0.0118,0.001063
1781533621,68,7.743,1.0,0.0141,0.002297
1781533681,-31,7.998,9.486,1.137,0.490598
1781534041,-33,7.557,1.0,0.01,0.001262
1781534101,72,7.585,1.0,0.0114,0.001226
1781534161,-15,7.543,1.0,0.01,0.001447
1781534521,0,7.757,12.994,33.5718,13.586271
1781534701,-33,8.457,32.216,51760685.5718,14589510.217005
1781535061,76,10.225,4.547,0.0305,0.00905
1781535121,49,10.332,7.559,0.3091,0.113548
1781535841,65,6.777,1.0,0.01,0.001224
1781535961,45,5.985,1.0,0.0106,0.001534
1781536381,71,5.54,7.397,5.1306,2.049856
1781536441,79,5.612,12.512,1734.2295,659.83445
1781536561,39,5.813,9.3,26.4609,14.734179
1781536861,56,5.855,1.0,0.0108,0.001432
1781537281,26,6.105,13.158,1157.5286,576.147099
1781537401,-54,6.287,6.011,0.0875,0.055667
1781537821,-6,6.43,1.0,0.0146,0.001683
1781538601,19,6.798,1.0,0.0115,0.001026
1781538721,-2,6.79,1.0,0.01,0.001509
1781539021,-30,6.307,1.0,0.0124,0.001494
1781539441,-51,6.438,7.873,0.5999,0.322313
1781539501,-27,6.527,11.211,36.2323,13.413315
1781539681,8,6.8,4.006,0.0437,0.017554
1781540101,35,6.063,1.0,0.0108,0.001625
1781540401,40,5.727,1.0,0.0111,0.001638
1781540581,20,5.877,6.636,1.3939,0.657826
1781540701,67,6.718,37.189,7134965703368.013,3772189598625.831
1781540821,15,7.103,24.445,6417543.9914,3748946.797601
1781541001,-18,7.252,1.0,0.0116,0.001797
1781541061,-27,7.177,1.0,0.01,0.001379
1781541121,0,7.093,1.0,0.01,0.001408
1781541301,-5,6.695,2.047,0.01,0.00142
1781542381,17,6.415,45.522,2.1363817022132192e+17,9.203379823728517e+16
1781542801,-57,7.947,1.0,0.0111,0.001147
1781543341,-33,6.275,1.0,0.0149,0.002
1781543461,-54,6.198,1.0,0.0121,0.001311
1781543641,-30,6.12,4.676,0.0436,0.017838
1781543881,55,7.08,32.966,39586035722.4772,15975561097.42121
1781544001,-34,7.952,43.854,3121678830142.1436,1112724228552.8064
1781544181,63,9.64,66.717,1.2354508404487355e+17,6.3067773581538e+16
1781544361,-4,10.948,34.211,889295.8862,352433.965163
1781544421,37,11.218,22.507,686.0828,198.085314
1781544541,51,11.54,6.575,0.1007,0.037071
1781544841,-12,11.577,2.176,0.01,0.00157
1781544901,8,11.707,12.349,2.2436,1.243468
1781545021,6,12.163,25.549,1328.5303,427.931125
1781545141,24,12.43,21.486,264.9134,99.568802
1781545261,-38,12.722,15.533,2.9599,1.051019
1781545741,-58,10.145,1.0,0.0116,0.001
1781545981,-26,8.788,1.0,0.0129,0.001399
1781546341,-29,8.345,1.0,0.0124,0.001107
1781546461,53,7.977,1.0,0.01,0.00105
1781547181,-27,7.742,12.356,23.9089,8.745217
1781548081,64,5.827,1.0,0.0102,0.001394
1781548441,56,6.192,10.506,68.8398,27.351644
1781548561,48,6.183,1.0,0.0116,0.001419
1781548741,-9,6.472,5.315,0.0866,0.037909
1781549101,26,18.815,189.651,3.552614037281355e+26,1.702918007386405e+26
1781549701,60,7.897,1.0,0.01,0.001
1781550541,31,5.383,1.0,0.01,0.00133
1781554441,-51,5.147,32.01,127217212520965.47,49901566627752.336
1781554681,-56,7.018,51.023,1.2068558682122573e+17,4.9011900691609576e+16
1781554861,63,8.053,14.107,137.4372,63.44228
1781555821,-53,10.472,1.0,0.0111,0.001182
1781556601,-4,5.383,1.0,0.01,0.001441
1781558821,-52,5.965,5.091,0.0513,0.024533
1781561461,37,5.372,29.433,3339250318158.2427,1789433349157.9956
1781561881,68,5.738,1.0,0.0122,0.001551
1781562541,50,5.21,6.629,3.4286,1.68364
1781562721,-49,5.22,2.19,0.0113,0.003246
1781562961,-60,5.242,1.0,0.0116,0.001886
1781563201,-51,5.342,7.65,2.0684,0.789411
1781563441,31,5.47,1.0,0.01,0.001263
1781565121,-41,5.025,6.229,0.84,0.363104
1781565361,21,5.125,1.0,0.01,0.001468
1781565421,24,5.138,1.0,0.0134,0.002221
1781565841,32,5.622,9.756,72.634,31.960579
1781566081,43,6.11,7.468,3.4852,1.597374
1781566141,52,6.23,8.267,6.8241,3.238621
1781566561,53,7.565,20.277,41994.2749,21429.145779
1781566741,-3,8.267,10.745,4.1958,1.989657
1781567041,61,9.14,28.379,1371492.1396,677022.980544
1781567281,-45,10.983,53.073,44647618097.4568,16778435055.770239
1781567461,-27,12.62,54.657,3648785912.4313,2075178742.287194
1781567701,45,15.936,73.28,57160797146.3945,24486018322.821026
1781567821,-55,17.259,82.163,34686639042.6506,14645354654.216642
1781568481,-23,14.993,1.183,0.01,0.001097
1781568601,49,14.12,1.0,0.0109,0.001
1781568961,-29,12.772,2.158,0.0106,0.001465
1781569501,11,11.765,1.0,0.0108,0.00107
1781569621,6,13.063,83.734,6298332399113298.0,3196409270038684.5
1781569861,22,14.668,45.77,2428304.662,1262207.832309
1781570041,51,14.715,1.265,0.0132,0.001218
1781570101,61,14.753,1.183,0.01,0.001
1781570461,-26,20.085,203.785,2.2154161681570068e+26,1.0194526511385727e+26
1781570881,19,19.688,1.557,0.01,0.001
1781571121,59,15.267,1.538,0.01,0.001089
1781571241,-32,14.783,1.106,0.01,0.001
1781571361,14,14.867,9.71,0.2445,0.075062
1781571421,-18,14.84,12.627,0.5245,0.208645
1781571781,16,14.93,1.247,0.01,0.001121
1781571961,-14,14.12,1.425,0.0102,0.001
1781572441,-23,13.207,18.078,14.3416,6.830709
1781572501,32,13.438,27.841,2267.3895,816.454889
1781572861,-32,15.565,38.939,28125.5578,11722.280505
1781573761,56,12.518,1.089,0.0102,0.001217
1781573941,-53,10.803,1.0,0.0146,0.001227
1781574241,23,8.933,1.0,0.0113,0.001045
1781574601,61,7.348,1.0,0.0116,0.001156
1781574841,37,6.767,1.0,0.01,0.001
1781575381,34,7.31,1.0,0.0115,0.001
1781575501,22,7.128,1.0,0.0113,0.001142
1781575741,-26,6.523,1.0,0.01,0.001047
1781575801,-37,6.312,1.0,0.0103,0.001492
1781576221,48,5.548,1.0,0.0102,0.001528
1781576521,-24,5.715,14.474,7774.1475,3584.218965
1781576761,11,6.205,14.152,1968.497,769.847696
1781577181,37,7.633,22.431,407524.309,208286.055097
1781577541,50,7.877,1.0,0.0115,0.001
1781577781,74,7.402,1.0,0.01,0.001
1781577901,-29,7.14,1.0,0.01,0.001281
1781578741,-42,5.328,1.0,0.01,0.00153
1781578921,-39,5.035,1.0,0.0118,0.00181
1781586121,79,5.597,65.574,4.610964307220576e+30,2.3508716594824037e+30
1781586241,60,6.488,42.032,3046095244090387.0,1492751779081101.2
1781586421,73,7.343,1.0,0.01,0.001422
1781586481,44,7.405,1.0,0.0122,0.001611
1781586901,-50,5.367,1.0,0.0109,0.001453
1781593561,-37,5.622,1.0,0.01,0.001334
1781602861,78,5.043,6.262,1.6092,0.763986
1781603041,13,5.117,1.0,0.01,0.001093
1781603221,-12,5.18,1.0,0.0107,0.001606
1781603821,13,6.145,1.0,0.01,0.001231
1781603941,53,5.832,1.0,0.0156,0.00187
1781605321,55,5.02,2.583,0.0302,0.010963
1781605441,-38,5.12,1.872,0.01,0.001891
1781605801,21,5.107,1.0,0.01,0.001428
1781605981,-4,5.14,1.614,0.01,0.002332
1781606161,7,5.433,12.065,1439.9388,714.565686
1781606461,-56,5.755,1.647,0.0122,0.002702
1781606881,-7,5.49,1.0,0.0118,0.001569
1781607361,-38,6.153,17.201,40395.9956,20034.255885
1781607961,65,6.673,1.0,0.0146,0.001896
1781608141,37,6.24,1.0,0.01,0.001263
1781608201,-15,6.162,1.0,0.01,0.001483
1781608921,-46,5.392,1.0,0.0108,0.0013
1781609881,-4,5.42,19.857,13784829.9323,6005247.201277
1781609941,5,5.68,23.942,661188813.2403,231944699.343881
1781610181,24,7.505,48.512,4530078632738699.0,2143092119032656.5
1781610301,-45,8.333,34.872,334887589.2648,164353852.355265
1781610361,30,8.545,17.879,1529.5458,811.297584
1781610481,-21,8.833,1.0,0.01,0.001155
1781610541,38,8.905,1.0,0.0108,0.001047
1781610841,-1,8.008,1.0,0.0101,0.001009
1781611501,17,5.475,1.0,0.01,0.001143
1781611681,-59,5.147,1.0,0.01,0.00166
1781611861,42,5.202,6.07,1.3258,0.696427
1781612221,37,5.552,5.514,0.5877,0.259766
1781612641,59,5.89,4.311,0.0633,0.028084
1781613541,33,5.108,2.701,0.024,0.0074
1781613721,-57,5.115,1.0,0.011,0.001852
1781614621,-5,5.118,1.0,0.0143,0.002386
1781614741,-60,5.125,1.0,0.0134,0.001836
1781614981,47,5.133,1.0,0.011,0.001228
1781615161,-12,5.642,18.647,1756406.8041,654736.524554
1781615221,-43,5.753,19.31,1342957.8888,503752.022564
1781615281,4,5.84,16.534,86410.4869,39078.062959
1781615461,-41,5.78,1.0,0.011,0.001063
1781615641,43,5.53,1.0,0.0124,0.001816
1781615701,3,5.28,1.0,0.0102,0.001027
1781615761,56,5.045,1.0,0.0115,0.002117
1781618881,-19,5.277,23.763,3229504545.3416,1672501756.186938
1781619301,52,7.103,14.484,754.6936,387.086729
1781620141,-11,8.627,1.0,0.0102,0.001122
1781620501,66,8.59,1.0,0.0105,0.001167
1781621761,-53,8.372,1.0,0.0106,0.001068
1781622301,63,7.378,4.868,0.1308,0.070147
1781622421,-18,7.638,17.618,3028.8448,1098.69125
1781622841,15,8.535,1.0,0.01,0.001008
1781622901,-14,8.562,1.0,0.0117,0.001
1781623021,2,8.378,1.0,0.013,0.001252
1781623201,43,8.175,1.0,0.0107,0.001243
1781623621,-57,12.303,33.436,24976.03,8267.776108
1781623801,-11,12.198,1.0,0.0107,0.001
1781623981,-13,9.178,1.0,0.01,0.001057
1781624101,41,7.382,1.0,0.0109,0.001364
1781624581,74,6.915,6.837,0.6262,0.256956
1781624761,48,7.397,19.998,71605.9083,30266.596609
1781624881,-23,8.385,48.899,39065950980184.27,19390799690253.94
1781625001,-1,9.36,45.276,82364206467.727,38332949537.98886
1781625481,-7,8.732,1.0,0.01,0.001256
1781625781,77,6.295,1.0,0.0138,0.001813
1781625961,-20,5.503,1.0,0.01,0.001606
1781631841,-51,6.917,131.241,8.46996165112535e+50,3.5593472012992412e+50
1781632321,46,10.585,1.0,0.01,0.001
1781632561,52,8.632,1.0,0.01,0.001433
1781632741,-46,8.212,2.214,0.01,0.0022
1781633101,76,6.3,1.0,0.01,0.00168
1781633221,14,5.135,1.0,0.01,0.001643
1781644621,-44,6.73,1.0,0.01,0.001116
1781644681,53,5.898,1.0,0.0112,0.001454
1781650141,49,5.158,1.0,0.0105,0.001949
1781650201,16,5.183,1.0,0.01,0.001558
